■ 개봉일람_연도별,,,,,,,,,,,,,,,,,
- 조회일: 2023-02-17,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간 : 2022~2022   국적 : 전체   영화명 : 전체   개봉일 : 전체   영화구분 : 전체   영화유형 : 개봉영화    ],,,,,,,,,,,,,,,,,
순번,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,"전국
스크린수","전국
매출액","전국
관객수","서울
매출액","서울
관객수",장르,등급,영화구분
1612,위험한 파트너- 가정부,이가온,(주)케이알씨지,,(주)케이알씨지,2022-12-30,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1613,유부녀들 : 스와핑의 맛 무삭제,김환,(주)영화사가을,,(주)영화사가을,2022-01-19,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1614,유부녀의 사정일지,야신수,(주)이십일세기미디어,,(주)이십일세기미디어,2022-06-03,개봉영화,장편,한국,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1615,유부녀의 욕정에 발정난 동정남,,,,(주)코빈커뮤니케이션즈,2022-12-28,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1616,유혹의 한계,데미언 로메이,,,(주)티앤엘엔터테인먼트,2022-01-25,개봉영화,장편,미국,1,"1,000",1,0,0,스릴러,15세이상관람가,일반영화
1617,육덕 가정부 찰진 서비스,타나카 스나오,,,(주)영진크리에이티브,2022-04-28,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1618,육덕가정부의 색다른 봉사,호소카와 켄,,,(주)영진크리에이티브,2022-09-21,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1619,육덕녀의 영업일기,나기라 겐조,,,(주)라온컴퍼니플러스,2022-06-20,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1620,육덕녀의 영업일기 무삭제판,나기라 겐조,,,(주)가온콘텐츠,2022-09-30,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1621,육덕장모:참을 수 없는 날,나카노 야요이,,,(주)영진크리에이티브,2022-03-17,개봉영화,장편,일본,1,"8,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1622,육덕진 새엄마 하루나 하나,지조우 코우지,,,(주)영진크리에이티브,2022-05-07,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1623,육욕 음부 들이미는 직장 여상사,,,,(주)씨맥스커뮤니케이션즈,2022-11-03,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1624,육질 좋은 며느리,,,,(주)픽쳐레스크,2022-07-21,개봉영화,장편,일본,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1625,윤율과 러시아 색녀,김덕규,(주)메이크아트,,(주)메이크아트,2022-06-24,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1626,은꼴한 야근:한 번 합시다,빈센트 갸루,,,(주)영진크리에이티브,2022-08-20,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1627,은밀한 꽃꽂이,김태훈,(주)픽쳐레스크,,(주)티에스앤컴퍼니,2022-07-15,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1628,은밀한 욕정치료사,,,,(주)라온컴퍼니플러스,2022-04-01,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1629,은밀한 욕정치료사 무삭제판,,,,(주)라온컴퍼니플러스,2022-06-20,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1630,은밀한 이웃사촌,성운아,주식회사 바나나픽쳐스,,주식회사 바나나픽쳐스,2022-06-03,개봉영화,장편,한국,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1631,음란 간병인,나베,,,(주)영진크리에이티브,2022-01-15,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1632,음란 새엄마:많이 쌓였죠,나카노 야요이,,,(주)영진크리에이티브,2022-04-29,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1633,음란 치료사,나기라 겐조,,,(주)라온컴퍼니플러스,2022-03-15,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1634,음란 치료사 무삭제판,나기라 겐조,,,(주)라온컴퍼니플러스,2022-06-15,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1635,음란간호:끈적이는 손장난,타나카 스나오,,,(주)영진크리에이티브,2022-02-05,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1636,음란본성 친구여친,아사기리 키요시,,,(주)픽쳐레스크,2022-11-10,개봉영화,장편,일본,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1637,음란산장 : 수상한 약장수,한길수,주식회사 플릭스코,,주식회사 플릭스코,2022-12-15,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1638,음란캠핑장 장박녀들,한길수,주식회사 플릭스코,,주식회사 플릭스코,2022-06-23,개봉영화,장편,한국,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1639,음란한 큰가슴 무삭제판,,,,(주)픽쳐레스크,2022-08-19,개봉영화,장편,일본,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1640,음부 마찰 미치는 유부녀들,야신수,(주)이십일세기미디어,,(주)이십일세기미디어,2022-07-28,개봉영화,장편,한국,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1641,음욕의 신혼생활 무삭제판,나기라 겐조,,,(주)라온컴퍼니플러스,2022-01-17,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1642,음탕한 새엄마의 비밀섹스,사쿠라비토,,,(주)영진크리에이티브,2022-08-17,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1643,음탕한 성감생활,테이 쟈가,,,(주)라온컴퍼니플러스,2022-03-15,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1644,음탕한 성감생활 무삭제판,테이 쟈가,,,(주)라온컴퍼니플러스,2022-06-15,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1645,음탕한 야간병동 간호사1,카리노나 마이,,,주식회사 미콘,2022-06-22,개봉영화,장편,일본,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1646,음탕한 야간병동 간호사2,카리노나 마이,,,주식회사 미콘,2022-11-03,개봉영화,장편,일본,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1647,의붓딸 나오의 끈적한 유혹,버드맨 텟페이,,,(주)영진크리에이티브,2022-03-23,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1648,의붓딸의 끈질긴 유혹,디렉터 O,,,(주)영진크리에이티브,2022-01-25,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1649,의자매 섹스 스캔들,김덕규,(주)메이크아트,,(주)메이크아트,2022-07-22,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1650,이대일 : 그녀들의 희망사항,김혜성,(주)영화사가을,,(주)영화사가을,2022-12-12,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1651,이모관계:제모하고 해볼까?,나베,,,(주)영진크리에이티브,2022-08-19,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1652,이모랑 하는 욕정놀이,모소조쿠,,,(주)가온콘텐츠,2022-12-27,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1653,이모에게 저지른 날,모소조쿠,,,(주)가온콘텐츠,2022-09-30,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1654,이모의 가랑이는 육즙기,모소조쿠,,,(주)가온콘텐츠,2022-12-12,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1655,이웃남자:한번 해보고 싶어,야마구치 다이,,,(주)영진크리에이티브,2022-01-06,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1656,이웃사촌끼리,이로운,(주)영화사히트,,(주)영화사히트,2022-03-09,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1657,이웃여자:질펀한 플레이,디렉터 O,,,(주)영진크리에이티브,2022-12-28,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1658,이웃집 세 여자의 맛,김모리,주식회사 루믹스미디어,,주식회사 루믹스미디어,2022-09-21,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1659,이웃집 유부녀,한길수,주식회사 플릭스코,,주식회사 플릭스코,2022-06-03,개봉영화,장편,한국,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1660,이터널 친구엄마 무삭제판,,,,(주)라온컴퍼니플러스,2022-01-17,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1661,이혼녀는 무엇으로 사는가,마츠모토 신지,,,(주)라온컴퍼니플러스,2022-07-27,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1662,입부터 가랑이까지,모소조쿠,,,(주)가온콘텐츠,2022-11-10,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1663,입사동기,최정자,폭풍의 눈,,주식회사 플릭스코,2022-11-29,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1664,입양딸 : 여자가 되다,민정현,(주)영화사가을,,(주)영화사가을,2022-12-02,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1665,잊지못한 그놈의 물건,카즈마,,,(주)코빈커뮤니케이션즈,2022-05-23,개봉영화,장편,일본,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1666,잊혀질 남편의 맛,,,,(주)라온컴퍼니플러스,2022-02-14,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1667,잊혀질 남편의 맛 무삭제판,,,,(주)라온컴퍼니플러스,2022-05-01,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1668,자매의 섹스수업,마태수,아우라 필름,,케이엘 픽쳐스,2022-04-21,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1669,자연산C컵유정의오르가즘,김승환,스마일컨텐츠,,스마일컨텐츠,2022-03-25,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1670,자연산C컵유정의오르가즘-무삭제,김승환,스마일컨텐츠,,스마일컨텐츠,2022-05-25,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1671,자지만 말구요,한대위,(주)영화사가을,,(주)영화사가을,2022-01-03,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1672,자지만 말구요 무삭제,한대위,(주)영화사가을,,(주)영화사가을,2022-05-15,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1673,잔뜩 물오른 며느리,사쿠라비토,,,(주)영진크리에이티브,2022-06-30,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1674,잔뜩 쌓인 새엄마 달래주기,오가타 킨,,,(주)영진크리에이티브,2022-08-20,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1675,잔뜩 쌓인 새엄마 코즈에,나카노 야요이,,,(주)영진크리에이티브,2022-05-07,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1676,잔뜩 젖은 새엄마 유우키,츠지 코지,,,(주)영진크리에이티브,2022-11-17,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1677,잘 빨아주는 이웃들,카오루,,,(주)영진크리에이티브,2022-03-23,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1678,잘 빼주는 제수씨,토미죠 타로,,,(주)영진크리에이티브,2022-10-07,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1679,잘 세우는 누나들,야만카 소쿠스,,,(주)영진크리에이티브,2022-03-25,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1680,잘 세우는 도우미가 좋아,나베,,,(주)영진크리에이티브,2022-08-11,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1681,잘 세워주는 아이카,버드맨 텟페이,,,(주)영진크리에이티브,2022-11-11,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1682,잘 싸는 예쁜 누나,마태수,아우라 필름,,케이엘 픽쳐스,2022-04-07,개봉영화,장편,한국,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1683,잘 주는 아줌마:거칠게 해줘요,디렉터 O,,,(주)영진크리에이티브,2022-12-26,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1684,잘 주는 옆집 부인 : 젖었어요,디렉터 O,,,(주)영진크리에이티브,2022-11-28,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1685,잘빠진 며늘아기,이로운,(주)영화사히트,,(주)영화사히트,2022-08-05,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1686,잘세우는 과외선생,이로운,(주)영화사히트,,(주)영화사히트,2022-06-06,개봉영화,장편,한국,1,"5,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1687,잘세우는 여선생,이로운,(주)영화사히트,,(주)영화사히트,2022-01-11,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1688,잘주는 며느리 잘먹는 아버님,테이 쟈가,,,(주)라온컴퍼니플러스,2022-04-01,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1689,잘주는 며느리 잘먹는 아버님 무삭제판,테이 쟈가,,,(주)라온컴퍼니플러스,2022-06-15,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1690,잘하는옆집누나,김레이,스마일컨텐츠,,스마일컨텐츠,2022-10-04,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1691,잘하는옆집누나-무삭제,김레이,스마일컨텐츠,,스마일컨텐츠,2022-11-23,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1692,잠든 남편 몰래 스릴정사,사쿠라비토,,,(주)영진크리에이티브,2022-12-09,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1693,장난스런 섹스,이로운,(주)영화사히트,,(주)영화사히트,2022-08-03,개봉영화,장편,한국,1,"1,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1694,장모:딸보다 내가 잘하지?,오가타 킨,,,(주)영진크리에이티브,2022-09-12,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1695,장모님의 빨간 맛,나카노 야요이,,,(주)영진크리에이티브,2022-03-25,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1696,장모님의 사위사냥,버드맨 텟페이,,,(주)라온컴퍼니플러스,2022-07-06,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1697,장모님의 사위사냥 무삭제판,버드맨 텟페이,,,(주)가온콘텐츠,2022-12-01,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
1698,장모님의 음탕한 페로몬,반 타로,,,(주)영진크리에이티브,2022-10-07,개봉영화,장편,일본,1,"6,000",1,0,0,성인물(에로),청소년관람불가,일반영화
